Both Mr and Mrs Singh seemed surprised and relieved by the normality of the school.	en
Má tá, ar sise, ní phósfaidh mé aon fhear a choidhche acht an fiadhaire as Éirinn.	ga
Dhruideas léi sin ag sléachtadh síos di go feór Is fiosraim scéal don bhéith go mín milis cóir A treibh, a buidhean, a tír, a préimhshliocht is a pór, Nó créad an díth thug í na fánaidhe gan treóir.	ga
bhí sí fírinneach seasmhach do thrí fichid buachaill is go sílfeá nach raibh sí lúbach is, dar bheith Ardrí na cruinne, ba chráite an chinniúin a bheith i ngrá leis an amaid shúgach.	ga
In derbyn yn ninas dragwyddol dy Dduw;	cy
Gwarchae Sidney Street yn nwyrain Llundain wedi i griw o anarchwyr dan arweiniad Peter the Panther ladd tri phlismon.	cy
Ond nid oeddynt damaid haws a chwyno.	cy
Mantais y Blaid, tra bo diddordeb pawb arall mor isel, yw bod ei chefnogwyr wedi cael blas mor dda ar lwyddiant yn ddiweddar.	cy
Tréig an peaca sul do thréigfeas an peaca thú, nó is conntabharthach thú do bheith ollamh dochum a dhéanta an lá céadna dogheabhair bás nó fós tú do bheith do thoil aonta chum tuitim ann.	ga
Agus ólamuid sláinte na neun.	ga
Is ann ri so a bha creidimh na muinntir iompaichte ann am Paris cosmhuil, air an d rainig an soisgeul mar ni nach cual iad riamh roimhe..	gd
weled, wrth ddyfod i fyny y Ffridd, fel yr oedd hen ffarm Cilhaul Uchaf	cy
A rìs thog iad suas an anam gu Dia, agus a rìs shaor e iad..	gd
Rhwng gwir blentyn a gwas cyflog; 	cy
Yn uchel, uchel iawn.	cy
Dimigh an fear eile agus is maith an bhail air gur imigh mar nuair a bhí sé tamall suas an taonach sin é uair a tháinig an tolc go léir ar Dhaid.	ga
Ar ol ymbalfalu am y switsh lectrig mewn ystafell anghyfarwydd, gwelais ei bod yn hanner awr wedi dau yn y bore a meddyliais fod rhywun yn siwr o fod yn chwarae tric go wael arnaf.	cy
Is cuma sin duit, óra, a mháithrín — ní bhaineann an cás seo dhuit, Acht go ndeachaidh mé i gcontabhairt mo bháidhte, leis an chainnt a dubhairt Máirín liom?	ga
Is math sin, thubhairt i..	gd
Evan Tom Jones a esboniodd innir ffenomenon an gyrasai yn ein holau drwyr twnnel y noson cynt, yn gyflymach nag yr aethom iddo.	cy
Sé bhur mbeatha, a fheara, ar séisean.	ga
Measaim nach féidir dhom é do  réidhteach i slighidh do bfhearr, a chuige ná  ar aon chor.	ga
Is fior e, a Mhurachaidh,chual mi gun d fhuair thu greidhear ura..	gd
Táid go háirighthe ansa Chré.	ga
awn ir America.  Nid oes dim golwg am ddyddiau gwell yma. 	cy
Ond chydig a feddyliais am 	cy
Can syn syml o ran hanfod ond ar yr un pryd yn hynod afaelgar.	cy
Badh mhian liom, ar Draoidheantóir go gcluinfinn a cheol má tá binn.	ga
Ach cha n eil mòr iomradh air an tomhas de shoirbheachadh air an d ràinig iad..	gd
That is  dreadful garage that didnt phone to find out why they hadnt picked it up though, isnt it?	en
Is e so an ni airson am bheil aireamh mhòr a chinne-dhaoine a saothrachadh us ag osnaich..	gd
She caught sight of it and put up her other hand, and with a finger stroked his bottom lip until he flinched and turned his head away, parting his lips as he did so however to bite her finger slightly, and close on it.	en
A thorch o flodau ffug,	cy
Gweld gwaedlyd archollion y fflangell gylymog 	cy
Aeth yn ddiwedd Mai ar y tatw yn cael eu plannu ac yn syth ar ol hynny aeth yn sych, yn wir yr haf sychaf a gafwyd y ganrif hon.	cy
Gan edrych oi gwmpas gwelodd her ddiddorol.	cy
Gorchwyl gwan rhoi llef drwyn llan, troir fan yn afonydd;	cy
Agus do ghuidh sé arís, agus tug neamh fearthuin uadha, agus tug an talamh a thoradh.	ga
sin cionn maith duitse!	ga
Wedir cwbl, roedd y deugeinfed arlywydd ynfeistr ar ddarllen yr autocue - y peiriant hwnnw sydd wedidisodlir cof ym myd y teledu.	cy
Céard tá agat, a ghrádh?	ga
Díreach glan, arsa an sagart.	ga
Doedd yna fawr o amheuaeth mai John Walter Jones,Cyfarwyddwr y Bwrdd gwreiddiol a fyddain cael y gwaith - gydadisgrifiad swydd manwl a chyfnod cais byr, roedd hynnyn sicrachfyth.	cy
Chuireadar roinnt aimsire dhíobh ar an gcuma san, ag ithe agus ag ól agus ag tormas agus ag gluaireán agus ag ceisneamh.	ga
Clever Folly, winner of the A F Budge Chase at Cheltenham two years ago, has already scored twice at the track this season but needs fast conditions.	en
Nach eil sinn gu nithe eile iarruidh air son ar corpaibh os barr air lón?F..	gd
Cadarnhaodd Donal Lenihan, rheolwr Llewod 2001, ei fod wedi siarad â Graham Henry, ac iddo orfod cael caniatad Undeb Rygbi Cymru i wneud hynny.	cy
Da ni yng nghanol cyfnod felly ac maer aur iw weld ymhobman on cwmpas ni.	cy
Dwysbigwyd calonnau myrddiynau cyn hyn, 	cy
Cha robh e riamh na bu shona na an uair a bha e a gleachd ri duilgheadas air sgàth Chriosd.Gidheadh cha robh e aig fois s an càite so..	gd
Thainig frasan mor uisge ma dheireadh, agus rinn iad feum..	gd
Is ann airson sin fhuair e cluasan!.	gd
Really got a thing really.	en
Agus ar mbeith dhIóruáidh ar tí a thabhartha amach, sanoidhche sin féin do chodail Peadar eidir dhís do shoighdiúraibh, arna cheangal a ndá shlábhradh, agus dobhádar an luchd coimhéuda, ag coimhéud an phriosúin ag an dorus.	ga
Yn olaf, o gael cyfieithu ar-y-pryd ir Gymraeg, fe fyddai hyn yn cyflymur broses o baratoir Hansard yn ddwyieithog.	cy
Agus ar sgur dha dtagra dhóibh, do fhreaguir Séumus, agá rádh; a fhiora agus a bhráithreacha, éisdigh riumsa.	ga
Tha an luach air a phàigheadh, agus tha sinne ann an gabhail ri sin air ar deanamh n ar saor-dhaoine de n bhaile..	gd
Enillodd Martina Hingis a cholli wnaeth Anna Kournikova.	cy
Elliott was not entirely satisfied.	en
XXVIII Oidhe Bhriain ar ndol ós árd  Ní hiongnadh cách dhóibh ceann go crom I gclár threabhghlan thíre Néill; A bheith na dhéidh is tuirseach trom.	ga
Yr hyn syn ddiddorol yw sut y maer Just Gay Enoughs wedi esgor ar fathau eraill o ddynion - fel yr NQGEs (Not Quite Gay Enogh) syn gyrru o gwmpas mewn picyps.	cy
Fuasgail orm a laochain, s dian an ceartas mur is còir, s lig a so mi.	gd
In our Text it is used of the using, eating, or consuming of food, always..	gd
Cha nithean a choimeasar Stuth us Cumadh; agus cha n fhaighear sgarte o cheile iad..	gd
Log na Sionna tugtar ar an tobar, agus tá sé dhá mhíle troigh ós cionn leibhéala na mara.	ga
Bhí sí ag cuimhneamh ar an dtír do ghabháil chúichi féinig, ach do ghéill sí do chómhairle Ananiais.	ga
Gan nad yw eu heffaith yn paran hir iawn, rhaid bwydo gwrteithiau hylif i blanhigion yn gyson yn ystod y tymor tyfu.	cy
Cos she Cos shes supposed to be Andy!	en
Chunnaic mi each beag, ballach, gorm n a sheasamh le cheann a mach agus le thulchainn aig ceaim shuas na prasaich far am bu choir d a cheann a bhi..	gd
Maen galw ar y dewr ar cryf 	cy
Beir ar an liathróid.	ga
Budh mhaith le Dia creideamhuin do thabhairt do ann gach nídh dá ngeallann sé agus dóthchas tréanláidir agus muinghín diandíreach neimhtheibioghthach do chur go síorraidhe ann.	ga
Ceiff eraill eich coflau; 	cy
Some companies are also reported to be paying several months salary in advance of the election.	en
Nach còir ma ta do na h-uile feitheadh air an Tighearna le foighidin, làn chinnteach na ghealladh..	gd
Enilled aur ac uchel glod,	cy
I fynnu mâr, fwy na mwy, 	cy
Os oedd y dorf yn ffyrnig, yna ffars a gafwyd yn y Cyngor ei hun wrth ir cynghorwyr weiddi ar draws ei gilydd ac ir offer cyfieithu anghyfarwydd gael ei ddefnyddio am y tro cyntaf fe ymddengys.	cy
Siawns nad oedd Crwys yn ddigon o realydd i wybod ei fod fel bardd yn ffalsion ddengar yng ngwasanaeth delfryd genedlaethol arobryn.	cy
Ann an dara mios na bliadhna 1747, is e sgriobh Mr..	gd
The redistribution of seats and the extension of the franchise helped loosen the grip of the aristocracy and of ministers on the House of Commons.	en
Déirigheadar ar a mbairicíníbh agus do shíneadar a muineála ag iarraidh radharc dfhagháil ar an dorus féachain cad a bhí ar siubhal amuigh.	ga
Ciod a th ann an an-miann ach lasair a loisgeas?.	gd
Yn Saesneg cyhoeddwn lyfrau hwyliog syn dysgu Cymraeg, llyfrau coginio, llyfrau i ymwelwyr a rhai gwleidyddol, diddorol.	cy
Tha mi ag aontachadh leis gach ni a chuir thu an ceill, agus tha duilichinn orm gu m bheil Sir Seumas co fada, fada n a sholus fein, agus co dian an aghaidh soirbheachadh nan daoine ceanalta a rugadh agus a dh araicheadh air an fhearann aige..	gd
Có a chuireas an céill a ghinealach? Isa..	gd
Whats all this about?	en
An teine is tairpthighe thig tréigidh sí ré seal ngoirid a hanbharr treathain a teas go bfaghbhann beathaidh mheileas.	ga
gabh dhiom truas,S leig fuarach do ghoil smear mo cnàmh?Eisd o mo Dhia!.	gd
He looked around and felt so dizzy he had to steady himself.	en
Maer tri yna fel locustiaid yn llowcio pob tamaid sydd ou blaenau nhw.	cy
Iarla Chill Iomair ar choirnéal Chill Tulach is bíodh command na tíre ag Téada Choill an Bhogaigh.	ga
Bha e air iomadh dòigh n a dhuine comharraichte..	gd
Bha leithid a chorruich air, gu-n do chuir e mach mi a dh obair s an achadh an oidhche sin..	gd
The ramshackle Whitley Council negotiating machinery is the other reason why the ambulance workers have lost out.	en
Crèud iad órduighthe Dé?F..	gd
Tá bean bhocht ansúd thiar gur chuireas comaoine bheag uirthi an lá fé dheire.	ga
Bha na laghan sin, bha gach pàpa roimh sin ag aicheadh, s a bha toirmeasg, no cur gu neo-brigh, iomad ni air robh ag agairt coir, air an daighneachadh n aghaidh gach oidheirp bha teachdairean a phàpa toirt gus am bacadh..	gd
Do deineadh taidhbhreamh dom, I dreamt.	ga
Awdl arall â Chymru yn thema iddi.	cy
Bhiodh e ro fheumail, ma ta, gum biodh beachdan soilleir us cothromach againn air na s urrainn an sgoil a thoirt seachad, s air a mhodh-theagaisg is freaearraiche n ar tìr.Ach cha n ann mu na Big a mhain a tha n Sean-fhocal fior..	gd
ar an gnóth sion a dhéanamh.	ga
an ollamh an tamadán mná sin fós.	ga
Atchonnairc Fionn fís agus aisling an ionbhaidh sin.	ga
Bha na mìlltean a teachd a dh éisdeachd an Fhocail as gach cearna, agus spiorad na h-urnuigh air a dhòirteadh orr o n àird..	gd
Is aoibhinn an ceól a ghabhann leis.	ga
29, 30.)A leughadair, ma ni thu strì gu pilltinn ris a Tighearna, tha co-fhaireachadh agus còmhnadh Chriosd agad; agus ma tha peacadh pailt, tha gràs ro phailt..	gd
Bydd y ddau yn ymddangos gerbron Llys Ynadon Caerdydd yn y dyfodol agos.	cy
Hi deimlain ddedwydd ar un llaw, 	cy
— Bhí an lá indiu ana bhreágh ar fad.	ga
Ní dochum sibhse dho náiriughadh sgríobhuim na neithesi, achd mar mo chloinn ionmhuin theaguisgim sibh.	ga
YR HOLIADURON1.1 Llunio a dosbarthur holiaduron Lluniwyd holiaduron gwahanol gan Yr Uned Iaith Genedlaethol ar gyfer Ysgolion Cymraeg ac Ysgolion Cymraeg Ail Iaith, cynradd ac uwchradd.	cy
Jenkins, dim ond fel lle i wneud arian ohono.	cy
Tha na nithean beaga leis am bi e a cluicheadh n an iongantas leis, agus tha e làn tlachd annta..	gd
Ond o dafarn i dafarn, roedd er hen	cy
Yn wir, roeddwn mor hyfedr ar wneud hyn nes fy newis i fod yn gyfrifol am y faner ymhob cynulliad pryd y gelwir ar yr holl drwp i saliwtior faner Brydeinig, seremoni nad oeddwn yn ei hystyried yn fradwrus y pryd hynny.	cy
It was revealed today that the tests included a passage by Liverpool writer Helen Forrester on a Mersey ferry trip aimed at spending a day away from the citys heavily polluted air.	en
I dont know what that episode was.	en
Er dibaid dywallt dagrau; 	cy
Ynghanol haearn, mŵg, a thân, 	cy
Tá sé na namhaid ag Dia na glóire, mar ní maith leis an droch bhéas do chaitheamh uaidh, agus is namhaid do Dhia an droch bhéas.	ga
Sgoilteoir, a cleaver.	ga
Cu iawn fuostgennym...gofid sydd arnom amdanat... Yn 1960 priododd aMarged o Fon.	cy
Why did they need him for this job?	en
Watch you dont fall!	en
sé chéad agus ocht ndeich.	ga
Scríobhas an litir i malairt seómra leis seo = seómra nách é seo.	ga
Atá sláinte bric aige agus atá righne cuit ann.	ga
Inhaled β 2 agonists and drinks containing caffeine were withheld for 12 hours before each study.	en
Thángadar amach a hUaimh Cruachna agus ghluaiseadar ar fuaid na hÉireann agus aon rud glas nar chuaidh a nanál air dfheóch sé, i dtreó go raibh an tír go léir créachta acu.	ga
Uinge dór um eilit duinn uinge dór um dhamh thruim, agus caora i ndíol a gcán is uinge dór um dhobhrán.	ga
Na, bachgen sylfaenol gymdeithasgar oedd o - dyna pam yr hoffai gwffio yng ngwydd ei giang, ac yng ngwydd holl blant yr ysgol pe cai ddewis.Feu gwelwn nhw o bell yn ei gwneud hi tuag ataf.	cy
Serch hynny, gan fod y wen newid yn aml, maen bosib y gall rhai safleoedd newid ar ôl inni eu siecio.	cy
Mata tha feum air féin-cheasnachadh ann..	gd
Agus bhí an trímhadh tráth ann, agus chéasadar é.	ga
Sheall e mu n cuairt, an dùil nach do dh amais o air an an àite cheart; ach cha b urrainn mearachd a bhi ann, oir bha an ròp an crochadh air a chraoibh far an do dh fhàg e e..	gd
Bhí mo leabhra agus gach a raibh agam caithte isteach in mo bhosga agam faoi seo agus chúig nóiméad na dhiaidh sin bhíos ar mo bhealach ar ais go hoileán Éireann.	ga
Dubhairt an taingeal dhá fhocal iongantacha, uathbhásacha, léi, & bhí sí ag machtnamh ar an dá fhocal & ghá mbreithniú.	ga
Is e Criosd a bhi agam; tha mise le Criosd, ars aon neach..	gd
Rhyfedd fendith, rhyfedd fwynder, 	cy
Ins an am chéadna bhí bean Ghobáin i riocht clainne agus bhí oiread de chathughadh i ndiaidh mic ag bean Ghobáin agus bhí ag Frannaigh i ndiaidh inghine.	ga
Atfhògarach agus a tfhear-fuadain bithidh (15) tu air an talamh.13 Agus thubhairt Cain ris an Tighearna, Is mò mo pheanas na gur urrainn mi ghiùlan (16).14..	gd
a dyna awnaethant, a r ddau hy ^ n ar brydiau n gorfod arafu rhaggadael huw ar ol.	cy
PÓSAIM — Go neiríghe bhúr bpósa libh — le lánúin (lánamh ain) nuaphósta.	ga
Bíonn sé cruaidh, fuar go dtí an seanMhárta.	ga
s a sgioból, cinnte.	ga
Neu ddyn o deimlad gwan,	cy
Did you have some done?	en
Syr Julian Hodge yn agor Banc Masnachol Cymru.	cy
Dywed y gall Eisteddfod y Glowyr fod o gymorth i lenwirbwlch.	cy
Sgriobh e d a mhnaoi uair mar a leanas:—Nach maithshiùbhlas an dà fhocal ud s a Bhiobul cuideachd, mar dha each ann an carbad—mi-thaingeil, mi-naomh. (2 Tim..	gd
Gogoniant ddwyfol uwch y rhod 	cy
ocus as sin co belach ngormchoilltech nGabráin.	ga
Ermwyn achub y diwylliant hwnnw y mae awdur dan bwysau i sgrifennullyfrau ac i gyfrannu llithiau nad ydynt y gwaith gorau y medref eu gwneud.	cy
Ond y mae ein gwynebau ar Dyddewi or diwedd.	cy
Rhwng1850-1950 y dylasid gwneud hynny, meddai.	cy
Thiomáineamar ar na caiplibh go réigiún uaigneach ar a dtugtar an Cnoc Gorm, agus gan ann acht sraith mionghleannta beaga i ndiaidh a chéile taobh thiar de chnoc árd atá mar thórainn leis an ngleann.	ga
Dhein Dáibhid féasta mór chun onóra thabhairt dó.	ga
Fe alwodd ar y Bwrdd hefyd i sefydlu: * Adain weithredu frys i ymateb yn gyflym i unrhyw gwynion.	cy
Anns gach cùis dhiubh so, leig e ris a nàdur Ceilteach mar a bha an nàdur sin air a chur am fiachaibh am measg muinntir na Gàidhealtachd agus na Frainge..	gd
Bydd yr Ail-ddarllediad hwn yn ychwanegol at y nifer a ganiateir o dan Gymal 14.2.1.	cy
If, that is, Valenzuela can ever return to Chile.	en
Oes rhywbeth rhyfedd wedi digwydd yma, o gwbl? gofynnodd.	cy
Y perygl amlwg yw y bydd y Ddeddf Seisnig hefyd yn cynnwys Cymru, syn golygu mai unig rol y Cynulliad fydd gweinyddu polisiau wedi eu llunio yn Lloegr.	cy
Lleuad wen a seren dlos.	cy
Adtimchiol Focail De.—88..	gd
Dá réir sin, is é rud adeir fear an Bheurla annso ná gur bhain an sceulaidhe cor éigin as an sceul chum é do dheunamh sothuicsionach nó taithneamhach agus nár lean sé den bhfírinne.	ga
Rhowch wybod i ni os oes ysgol yn eich ardal chi sy tan fygythiad.	cy
The trouble is that it  I know, I say Im going on about havent got a copper and everything, then they walk up to the bar and  pull out a great wad of notes Yeah.	en
TIgmid anois gus an dara cuid?Is se sin go gcred sind anjosa criosd aaon mhacson ardtigearnane.31..	gd
An sin fhuair e cluasan fosgailte a bha roimh dùinte, agus cridheachan a leaghadh le h-eagal, a bha roimhe sin deanamh gairdeachais anns an eucoir..	gd
Acht níor mhisde leis timpistí beaga fánacha ó bhí an leac oidhre breagh cruaidh adeir sé!	ga
Ethol Gwynfor Evans yn Llywydd Plaid Cymru.	cy
Soniai pawb am y golled a fyddai ir achos, a rhedair holl gydymdeimlad tuag at Miss Hughes.	cy
Oh, you think its alright?	en
Bho laithean an dara righ Tearlach agus an Ard-Easbuig Laud, tha Eaglais Easbuigeach ann an Albainn..	gd
Ticéidí in a gCeirthlíní do lucht comórtha spóirt & Cnaipí Daithte — mar chomharthaí sóirt ó Chlóchualucht Dúndealgan, Dundalk Leabhair agus Peictiúirí chun Gaedhilge a mhúineadh.	ga
Bhí, agus diarr an cúipéaraidhe air na fonnsaidhe  chur anonn dionnsuidhe air.	ga
Alun Garner yno, a mi roedd wedi dotio cael cartref mor Gymreig ynghanol y paith.	cy
Oh, cia reasgach a tha ar toil-ne!.	gd
Ciod é an ni ann sa pheacadh ta n Spiorad a toirt mothachadh dhuinn air?F..	gd
MumStories about teddies?	en
Teichidh geilt is eagal, agus comhlaichidh gaisgich is diathan ri chéile..	gd
Things arent so clear cut and straightforward as you think Wednesday and that message is best illustrated by looking at your financial affairs.	en
Pam na ofynni di gai fynd i mewn ar fy mhen fy hunta, os nad ydi hi am dy gynnwys di?	cy
Cuir cárta chúgainn ar lorg gacha eolas — SÉAMUS Ó NÉILL IS A CHLANN MHAC (Teo.), CIONN tSÁILE, Co.	ga
seen that one, and its really good!	en
His exams over, Adam came home.	en
A chlann, ar se, créud a ta sibh air tí a dhéanamh?	ga
Cuir uait na deora, a mhúirnín ó!	ga
In other words, the symptoms were at their worst during the hot, dry summers of the early Eighties and started to improve in subsequent wet summers.	en
Gwyddom y pryd hynny pa mor brin yw ein nerth a pha mor dlawd yw ein hadnoddau.	cy
2Uned y gallech ei defnyddio gydag adran o fewn yr ysgol yn trafod manylion y polisi iaith sirol/ysgol a sut y maen effeithio ar waith a chyfrwng yr adran honno.	cy
Ond gyda dwy gôl o fantais y cochion ydyr ffefrynnau clir i gyrraedd y rownd derfynol.	cy
Ní curfar aoinne chun báis indiu, arsa Saul, mar tá fuasguilt mhór déanta ag Dia indiu ar Israél.	ga
duilluir spuinc, T.	ga
An e gràdh an airgid, no biadh us deoch, no moladh dhaoine, no eadhon gràdh cairdean?Is docha leam na tha a dh ùine agam a chaitheamh ann an leabhraichean a leughadh a dh ulluicheas mi airson dol thar na h-uisgeachan dorcha.	gd
(Deut.xxxii.18.) An do chuimhnich thusa mata do Chruithear ann an laithibh d òige?.	gd
Agus de bhrígh go bhfuil fios méad do chumais agam, fuasgail an cineadh daonna ar shlighe éigin eile, agus gan do bhás do thabhairt agus mo bhássa mar aon leat.	ga
Thàinig i am mach am measg na cuideachd gu fàilidh, fiata..	gd
Bè an t ainm a bha air mac na ciad Bhannrigh Iain Direach..	gd
A dyna wnaeth David P.	cy
Is cóir, deir sé annsin, dá shaghas eile teanga do chur leó-san, a labhrann muíntir na h-àite sa gcuid deireannach dAlbain,* Tá roinnt cióp den chúnntas seo i measg na láimhsgríbhinn i Leabhragán an Vatican, mar shompla, Ott..	gd
Nid yr un math o gi chwaith!~ Weithiau, fe dynnau lun ci defaid, dro arall chow, a nawr ac yn y man bulldog, ond llun o derier bach a dynnai gan amlaf - rhywbeth yn debyg i ddisgrifiad Seimon o Cli%o.	cy
Tá Sasanaigh a cur suime i seannósaibh a gcine thar mar bhí ariamh.	ga
Bha na h-uile rud a bhann a dol na h-aghaidh, agus ged a bha deagh mhisneach aice riamh bha i nis air thuar a tréigsinn gu buileach..	gd
nach be m feasgar e; agus san fheasgar their thu, Och!.	gd
Ní stadfaidh an cailín aimsire againne do bheith ag trácht air go deo, arsa leasinghean an ghiúistís.	ga
The sea will settle when it marries.POETICAL SAYINGS.—Among purely poetical and pretty sayings, the Gaelic ones take a high place..	gd
Golygai disgyblaeth deuluol gydnabyddedig fod gan bob uned or fath gyfraniad pendant iw wneud yn y gymdeithas.	cy
Donchadh: Nár mhaith an rud dos na daoíne triail a bhaint as?	ga
Bha e deanamh tair orra, s a cur suas saobh-chreideamh..	gd
Mae llawer o weithgarwch gwirfoddol yn mynd ymlaen yn y Swyddfa hefyd.	cy
(8.4)That these both describe flat space-time can be demonstrated by transforming (8.4) to the form (8.3) by putting .	en
Yr oedd yn drist gweld y dirywiad yn ei wedd mewn pum mlynedd.	cy
Ychydig o wybodaeth sydd ar gael am fanylion rhai agweddau ar ei yrfa, yn arbennig rhwng yblynyddoedd 1595 a 1601, pan oedd yn esgob Llandaf.	cy
Deir Maitiú Ó Donnabháin go bhfuiltear thar éis fios a chur ort, a Dhochtúir.	ga
Má fuaras, ar Duibhghil, do bfhearr duitse nach bhfaghainn, óir ní fríthe iomchubhaidh dot fhuilse ná dot onóir an fear fuaras ann .i.	ga
They were ripe for change, and, as it happened, I couldnt have chosen a better subject with which to widen the scope of the Churchs activities.	en
Dóighteacht áir air, pláigh is líonruith lot, is geóin na dáimhe i gcás le haoir dá ghoin; a chlódh go táir, is námhaid na gcríoch na chlos dá scóladh i dtráth le táine, is guidhim soin do.	ga
Coimhlionachd chriostail air a mìneachadh, gun saothair cha toirear a mach i; na ceithir nichean a tha riatanach gu coimhlionachd a chosnadh,1II..	gd
But its not a big one so Well whens these in Caernarvon, the end of April?	en
Roedd Capel Celyn dan y d^wr a mudandod yn Aberfan.	cy
Faicibh, mata, comharraidhean air a chridhe dhìreach.Is e th anns a chridhe dhìreach cridhe nuadh, (Esec..	gd
Ach ciod a bhuaidh a dh fhag i air cho beag de fhocail; agus gu h-araid ciod a bhuaidh a thug dhi cho beag de fhocail ghoirid an coimeas ris na bheil innte de fhocail fhada?.	gd
Bha e co neo-sheasmhach ri fhocal s nach robh earbsadh sam bith aig duin á ni a ghealladh e; agus na bha de ghràdh nàdurra s de chuideachdas ann mar dhuine, s ann a dh ionnsuidh nan cuspairean bu shuarraiche bha sin a sruthadh..	gd
Do bhí an bothán i ngiorracht trí shlat don ngeata, acht má is eadh féin muna mbeadh rud éigin caithte ar an talamh aige, badh fhéidir go naireochadh Máire na gabhair nuair do bheadh sé ag a dtabhairt amach.	ga
Ceangail do bhuachallán é, arsan dall.	ga
Treuliais amryw ddyddiau dedwydd yn Nhrefeca.	cy
Bha duine dubh a chaidh iompachadh air a chluinntinn ag ùrnuidh mar so, O Dhia, teàruinn mi o m naimhdibh uile, gu h-àraidh o laimh an droch dhuine sin mi féin.	gd
Mae yma 350 o dudalennau llawn syniadau a damcaniaethau, heb son am ddarluniau, rhai yn hen a phrin, eraill yn newydd sbon danlli.	cy
Ní le hanbhuaine, le foirneart, nó foiréigin a dhéanamh ort féin, is féarr a bhéarfas tú buaidh, ach le foighide, agus le buanfhulang, as a chéile, air bheagan agus air bheagan, maille le grása Dé.	ga
Calon gara fel y dur, 	cy
Ceir llawer achos lle gellir recordior sain ar wahan ir ffilm, un ai ar recordydd caset bychan neu ar achlysur cwbl wahanol hyd yn oed ychwanegur sain at y ffilm wedir golygu gwaith copi%o.	cy
I mean after that theyre out and Yeah .	en
But, like all the best soapbox orators, Major had prepared his repartee in advance.	en
Aois Criost, sé céd triocha anaoi.	ga
Maer bryn ar y llaw arall yn sylweddoli eu gwendid.	cy
Sydd yn twyso rhyw demtasiwn; 	cy
Do bhí Art i meadhon aoise an tam so, agus bhí aige le na bheanchéile beirt mhac  Art, an toighre, agus Donnchadh.	ga
Yr hwn y gwnaed pob peth drwyddo;	cy
Y mae ei hudlath yn dair modfedd ar ddeg ac mewn llathenni a throedfeddi y maen mesur ei fyd.	cy
Tairbhlingittsium ocon dúnchladh chétna agus tieghaitt istegh cipiondus uair rob eolach maith a fher muintiresium isin maighin sin.	ga
Either by good fortune or good planning, the Ibstock balance sheet is strong.	en
Maen natur hon yn glynun rhwydd, 	cy
Ma tha gniomh peacach ann fein, cha dean eisimpleir sam bith a chaoidh beusach e; tha fios againn cò tha cur mar fhiachaibh oirnn gun am mòr-shluagh a leantuinn chum uilc.Each..	gd
Y cytundeb canlynol yw cnewyllyn ein strategaeth ar gyfer sicrhau y bydd cyngor annibynnol yn haws ei gael:- GWASANAETHAU GWYBODAETH IR RHAI SYDD AG ANABLEDD, A PHOBL HYN YNG NGWYNEDD.	cy
Brysiodd Denis y Stiward oi bulpud i geisio troi y locals meddw rhag tarfu ar brynhawnol hedd y sipwyr gin.	cy
Se ceann a deas Ruisia dùthaich criothnachd cho àluinn sa tha air an t-saoghal, agus ma bhios am bàrr cho dona sa thatar an dùil bidh e trom air biadh dhaoine fhàgail daor air a gheamhradh sa tighinn..	gd
Mar so, fhuair iad an Ionannachd Cothroim sin a bha dualach dhoibh, agus a bha gan comharrachadh a mach, maille rin Rìaghladh fhèin, fad linntean o shean..	gd
Un noson wedi i mi a fy nhramps ddod yn ol dyma nin eistedd yn y lolfa i gael coffi cyn mynd ir gwely, ac o dipyn i beth dyma hin troi yn stori ysbryd.	cy
Maer nos, er twylled ydyw, 	cy
Ganwyd Ann Griffiths Ebrill 1776, bu farw yn Awst 1805.	cy
Cha robh aon rann de n Sgriobtur oirre; agus gun so, tha leachd-lighe ag amharc lom..	gd
Already some of the women staff demand to be escorted home after the evening shifts.	en
)The collections of his poetry began to appear, notably a searing logbook of life as a commuting careerist, The London Zoo.	en
lets go and have a look then, shall we?	en
Bhearfaidh mise cúig phonta duid, ars an sgológ, má fhanann tú sa tigh mór sin thall go maidin.	ga
Badh bhreágh liom dul in áit éigin as so ar feadh scathaimh agus mo dhóthain dól ar mo shuaimhneas. Ní bheinn ag cur isteach ná amach ar aoinne annsin.	ga
Mind,I dunno dear cos I dont think Ive got any money.	en
Caoin caitheamh na haenléime Ó thalamh go neamh.	ga
Bithidh mi an dochas gun do threig móran dhiubh an droch shlighean, is gun robh an caith-beatha na bfheàrr, is na bu chliuitiche, o sin suas..	gd
Chuireadh Lambert am priosunn, s b éigin do gach neach eil a bha gabhail gnothuch ri riaghladh iad fein thoirt as..	gd
But maybe Darwin knew better, since the assumption of random mating could hardly apply in those numerous societies that actually favour first-cousin marriages (Murdock, 1967).	en
Agus tiomchioll na righ chaithreach bha ceithir chaithriche fichead; agus air na caithrichibh chunnairc mi ceithir seanoiridh fichead n an suidhe, air an sgeadachadh ann an culaidhibh geala; agus bha aca air an cinn corona òir..	gd
Yn 1943 hefyd yr etholwyd Mr Gwynfor Evans yn Is-lywydd, ac ymgymerodd ef ar llywyddiaeth pan ymddiswyddodd Abi Williams yn 1945.	cy
Tha Criosd ag aithne, Stad agus gabhamaid a steach e. (11) A dol air adhart tha e faicinn neach eile a fas sgith de n t-saoghal agus an saoghal a fas sgith dheth..	gd
don uile fholmugad (OG.).10..	gd
Cha-n atharraichear na speuran; is ann mar sin tha an soisgeul..	gd
